yr 	   mo dy hr 	z     x		y				tdef	tair    rh         wspd   wdir      prec    
 2013  2  1 16.00   149  560599.0 7626795.2    91.0   -28.96    82.60     3.04   347.30     0.00
 2013  2  1 17.00   149  560599.0 7626795.2    91.0   -28.74    82.90     3.19   350.80     0.00
 2013  2  1 18.00   149  560599.0 7626795.2    91.0   -28.68    83.00     2.48   340.80     0.00
 2013  2  1 19.00   149  560599.0 7626795.2    91.0   -28.70    83.00     1.50   331.65     0.00
 2013  2  1 20.00   149  560599.0 7626795.2    91.0   -28.64    83.05     0.85   315.40     0.00
 2013  2  1 21.00   149  560599.0 7626795.2    91.0   -28.69    83.10     1.01   293.55     0.00
 2013  2  1 22.00   149  560599.0 7626795.2    91.0   -29.62    82.35     1.16   267.20     0.00
 2013  2  1 23.00   149  560599.0 7626795.2    91.0   -30.60    81.00     1.05   276.30     0.00
 2013  2  2  0.00   149  560599.0 7626795.2    91.0   -31.73    79.80     1.64   265.80     0.00
 2013  2  2  1.00   149  560599.0 7626795.2    91.0   -32.69    78.55     1.83   265.95     0.00
 2013  2  2  2.00   149  560599.0 7626795.2    91.0   -33.11    77.85     1.38   271.80     0.00
 2013  2  2  3.00   149  560599.0 7626795.2    91.0   -33.40    77.55     1.25   267.20     0.00
 2013  2  2  4.00   149  560599.0 7626795.2    91.0   -33.65    77.00     1.37   265.00     0.00
 2013  2  2  5.00   149  560599.0 7626795.2    91.0   -33.28    77.45     1.42   267.10     0.00
 2013  2  2  6.00   149  560599.0 7626795.2    91.0   -32.99    77.80     1.40   261.80     0.00
 2013  2  2  7.00   149  560599.0 7626795.2    91.0   -33.27    77.60     2.02   237.90     0.00
 2013  2  2  8.00   149  560599.0 7626795.2    91.0   -32.14    78.85     0.60   180.35     0.00
 2013  2  2  9.00   149  560599.0 7626795.2    91.0   -33.05    78.15     0.79   110.80     0.00
 2013  2  2 10.00   149  560599.0 7626795.2    91.0   -33.33    77.40     0.30   114.69     0.00
 2013  2  2 11.00   149  560599.0 7626795.2    91.0   -32.92    77.90     1.08   124.10     0.00
 2013  2  2 12.00   149  560599.0 7626795.2    91.0   -31.04    80.00     2.21   193.50     0.00
 2013  2  2 13.00   149  560599.0 7626795.2    91.0   -29.30    81.60     1.60   170.60     0.00
 2013  2  2 14.00   149  560599.0 7626795.2    91.0   -29.29    81.70     1.41   146.10     0.00
 2013  2  2 15.00   149  560599.0 7626795.2    91.0   -29.41    81.30     1.11   126.60     0.00
 2013  2  2 16.00   149  560599.0 7626795.2    91.0   -29.02    82.05     2.20   193.85     0.00
 2013  2  2 17.00   149  560599.0 7626795.2    91.0   -31.53    79.90     1.78   131.65     0.00
 2013  2  2 18.00   149  560599.0 7626795.2    91.0   -32.94    78.25     1.43   109.70     0.00
 2013  2  2 19.00   149  560599.0 7626795.2    91.0   -32.32    78.75     1.48   142.05     0.00
 2013  2  2 20.00   149  560599.0 7626795.2    91.0   -31.50    79.90     1.30   130.50     0.00
 2013  2  2 21.00   149  560599.0 7626795.2    91.0   -32.34    79.05     1.32   116.70     0.00
 2013  2  2 22.00   149  560599.0 7626795.2    91.0   -32.36    78.90     1.10   110.95     0.00
 2013  2  2 23.00   149  560599.0 7626795.2    91.0   -33.34    77.90     0.42    92.70     0.00
 2013  2  3  0.00   149  560599.0 7626795.2    91.0   -33.96    76.80     0.92   122.25     0.00
 2013  2  3  1.00   149  560599.0 7626795.2    91.0   -33.37    77.45     1.28   117.20     0.00
 2013  2  3  2.00   149  560599.0 7626795.2    91.0   -32.58    78.55     1.35   112.70     0.00
 2013  2  3  3.00   149  560599.0 7626795.2    91.0   -33.45    77.65     1.07    95.75     0.00
 2013  2  3  4.00   149  560599.0 7626795.2    91.0   -33.74    76.90     0.67    96.80     0.00
 2013  2  3  5.00   149  560599.0 7626795.2    91.0   -32.99    77.85     0.92    83.07     0.00
 2013  2  3  6.00   149  560599.0 7626795.2    91.0   -32.88    78.20     0.99    63.18     0.00
 2013  2  3  7.00   149  560599.0 7626795.2    91.0   -33.02    77.85     0.58    62.34     0.00
 2013  2  3  8.00   149  560599.0 7626795.2    91.0   -32.95    78.10     0.98    67.15     0.00
 2013  2  3  9.00   149  560599.0 7626795.2    91.0   -33.31    77.60     0.54    67.86     0.00
 2013  2  3 10.00   149  560599.0 7626795.2    91.0   -33.20    77.60     0.52    81.90     0.00
 2013  2  3 11.00   149  560599.0 7626795.2    91.0   -32.91    77.90     0.71    74.69     0.00
 2013  2  3 12.00   149  560599.0 7626795.2    91.0   -32.06    78.30     0.85    71.19     0.00
 2013  2  3 13.00   149  560599.0 7626795.2    91.0   -30.88    79.95     0.44    59.04     0.00
 2013  2  3 14.00   149  560599.0 7626795.2    91.0   -30.56    80.45     0.43    59.72     0.00
 2013  2  3 15.00   149  560599.0 7626795.2    91.0   -29.34    81.75     0.35    33.78     0.00
 2013  2  3 16.00   149  560599.0 7626795.2    91.0   -29.55    82.00     1.09    64.36     0.00
 2013  2  3 17.00   149  560599.0 7626795.2    91.0   -29.49    81.90     1.10    44.16     0.00
 2013  2  3 18.00   149  560599.0 7626795.2    91.0   -29.20    82.25     0.34    24.76     0.00
 2013  2  3 19.00   149  560599.0 7626795.2    91.0   -28.80    82.75     1.21    14.77     0.00
 2013  2  3 20.00   149  560599.0 7626795.2    91.0   -28.27    83.40     1.56    38.09     0.00
 2013  2  3 21.00   149  560599.0 7626795.2    91.0   -27.90    83.85     1.50    37.74     0.00
 2013  2  3 22.00   149  560599.0 7626795.2    91.0   -27.74    84.00     1.67    47.84     0.00
 2013  2  3 23.00   149  560599.0 7626795.2    91.0   -27.19    84.75     1.41    39.80     0.00
 2013  2  4  0.00   149  560599.0 7626795.2    91.0   -27.22    84.75     1.60    17.25     0.00
 2013  2  4  1.00   149  560599.0 7626795.2    91.0   -27.38    84.60     1.17    35.03     0.00
 2013  2  4  2.00   149  560599.0 7626795.2    91.0   -26.77    85.10     1.68    50.05     0.00
 2013  2  4  3.00   149  560599.0 7626795.2    91.0   -25.66    86.35     1.73    49.84     0.00
 2013  2  4  4.00   149  560599.0 7626795.2    91.0   -25.20    86.95     1.82    52.25     0.00
 2013  2  4  5.00   149  560599.0 7626795.2    91.0   -25.00    87.30     1.77    44.28     0.00
 2013  2  4  6.00   149  560599.0 7626795.2    91.0   -25.73    86.65     1.98    22.05     0.00
 2013  2  4  7.00   149  560599.0 7626795.2    91.0   -27.25    84.90     2.06     0.60     0.00
 2013  2  4  8.00   149  560599.0 7626795.2    91.0   -27.88    84.10     1.93   178.79     0.00
 2013  2  4  9.00   149  560599.0 7626795.2    91.0   -28.23    83.75     2.19     4.25     0.00
 2013  2  4 10.00   149  560599.0 7626795.2    91.0   -28.73    83.15     1.78   351.20     0.00
 2013  2  4 11.00   149  560599.0 7626795.2    91.0   -29.14    82.60     1.59   182.47     0.00
 2013  2  4 12.00   149  560599.0 7626795.2    91.0   -28.86    82.75     1.73   337.65     0.00
 2013  2  4 13.00   149  560599.0 7626795.2    91.0   -28.22    83.45     1.62    13.47     0.00
 2013  2  4 14.00   149  560599.0 7626795.2    91.0   -27.62    84.20     1.73    17.67     0.00
 2013  2  4 15.00   149  560599.0 7626795.2    91.0   -27.10    84.75     1.67    19.79     0.00
 2013  2  4 16.00   149  560599.0 7626795.2    91.0   -27.05    85.10     1.35    26.63     0.00
 2013  2  4 17.00   149  560599.0 7626795.2    91.0   -27.84    84.25     0.57    20.06     0.00
 2013  2  4 18.00   149  560599.0 7626795.2    91.0   -27.96    83.80     0.74   326.90     0.00
 2013  2  4 19.00   149  560599.0 7626795.2    91.0   -27.54    84.40     1.51    15.77     0.00
 2013  2  4 20.00   149  560599.0 7626795.2    91.0   -27.52    84.40     1.40    16.95     0.00
 2013  2  4 21.00   149  560599.0 7626795.2    91.0   -27.41    84.55     0.88    43.64     0.00
 2013  2  4 22.00   149  560599.0 7626795.2    91.0   -27.18    84.85     0.70   191.75     0.00
 2013  2  4 23.00   149  560599.0 7626795.2    91.0   -27.09    84.90     1.36    20.67     0.00
 2013  2  5  0.00   149  560599.0 7626795.2    91.0   -27.21    84.90     1.18    10.64     0.00
 2013  2  5  1.00   149  560599.0 7626795.2    91.0   -27.68    84.40     0.94   349.75     0.00
 2013  2  5  2.00   149  560599.0 7626795.2    91.0   -27.91    84.05     1.02    11.12     0.00
 2013  2  5  3.00   149  560599.0 7626795.2    91.0   -27.69    84.15     0.96   184.84     0.00
 2013  2  5  4.00   149  560599.0 7626795.2    91.0   -27.39    84.50     0.89   182.47     0.00
 2013  2  5  5.00   149  560599.0 7626795.2    91.0   -27.16    84.90     0.78   354.40     0.00
 2013  2  5  6.00   149  560599.0 7626795.2    91.0   -27.16    84.90     1.07   353.65     0.00
 2013  2  5  7.00   149  560599.0 7626795.2    91.0   -27.13    84.95     0.80     6.71     0.18
 2013  2  5  8.00   149  560599.0 7626795.2    91.0   -27.07    84.90     0.95   334.05     0.13
 2013  2  5  9.00   149  560599.0 7626795.2    91.0   -26.95    85.15     1.43   339.20     0.00
 2013  2  5 10.00   149  560599.0 7626795.2    91.0   -26.77    85.30     1.26   344.35     0.17
 2013  2  5 11.00   149  560599.0 7626795.2    91.0   -26.59    85.45     1.36   328.05     0.28
 2013  2  5 12.00   149  560599.0 7626795.2    91.0   -26.33    85.70     1.33   338.85     0.23
 2013  2  5 13.00   149  560599.0 7626795.2    91.0   -26.23    86.00     1.75   297.20     0.11
 2013  2  5 14.00   149  560599.0 7626795.2    91.0   -26.37    85.70     1.86   308.05     0.00
 2013  2  5 15.00   149  560599.0 7626795.2    91.0   -26.07    85.95     1.94   319.80     0.00
 2013  2  5 16.00   149  560599.0 7626795.2    91.0   -26.04    86.10     2.38   334.30     0.00
 2013  2  5 17.00   149  560599.0 7626795.2    91.0   -26.41    85.75     3.44   335.65     0.39
 2013  2  5 18.00   149  560599.0 7626795.2    91.0   -26.45    85.75     4.10   338.15     0.00
 2013  2  5 19.00   149  560599.0 7626795.2    91.0   -26.17    86.00     4.36   344.05     0.00
 2013  2  5 20.00   149  560599.0 7626795.2    91.0   -25.99    86.20     4.75   345.90     0.00
 2013  2  5 21.00   149  560599.0 7626795.2    91.0   -26.27    85.90     5.67   335.00     0.00
 2013  2  5 22.00   149  560599.0 7626795.2    91.0   -26.93    85.15     6.70   334.20     0.42
 2013  2  5 23.00   149  560599.0 7626795.2    91.0   -27.64    84.35     7.46   334.05     0.00
 2013  2  6  0.00   149  560599.0 7626795.2    91.0   -28.33    83.50     6.75   330.55     0.00
 2013  2  6  1.00   149  560599.0 7626795.2    91.0   -29.76    81.95     5.60   322.50     0.00
 2013  2  6  2.00   149  560599.0 7626795.2    91.0   -31.11    80.35     5.46   316.70     0.00
 2013  2  6  3.00   149  560599.0 7626795.2    91.0   -31.98    79.40     4.75   308.10     0.00
 2013  2  6  4.00   149  560599.0 7626795.2    91.0   -32.53    78.60     4.71   301.85     0.00
 2013  2  6  5.00   149  560599.0 7626795.2    91.0   -32.98    78.15     3.69   303.50     0.00
 2013  2  6  6.00   149  560599.0 7626795.2    91.0   -33.58    77.55     2.66   300.25     0.00
 2013  2  6  7.00   149  560599.0 7626795.2    91.0   -34.14    76.65     3.67   290.75     0.00
 2013  2  6  8.00   149  560599.0 7626795.2    91.0   -34.55    76.20     4.68   287.65     0.00
 2013  2  6  9.00   149  560599.0 7626795.2    91.0   -34.93    75.60     3.56   286.15     0.00
 2013  2  6 10.00   149  560599.0 7626795.2    91.0   -34.69    75.95     2.58   273.50     0.00
 2013  2  6 11.00   149  560599.0 7626795.2    91.0   -35.36    75.20     2.58   267.95     0.00
 2013  2  6 12.00   149  560599.0 7626795.2    91.0   -35.21    74.80     2.58   268.75     0.00
 2013  2  6 13.00   149  560599.0 7626795.2    91.0   -33.52    76.25     2.41   266.20     0.00
 2013  2  6 14.00   149  560599.0 7626795.2    91.0   -32.34    77.85     2.12   266.40     0.00
 2013  2  6 15.00   149  560599.0 7626795.2    91.0   -31.73    78.80     1.51   262.40     0.00
 2013  2  6 16.00   149  560599.0 7626795.2    91.0   -31.53    79.55     0.36   250.80     0.00
 2013  2  6 17.00   149  560599.0 7626795.2    91.0   -33.22    78.50     0.70   267.35     0.00
 2013  2  6 18.00   149  560599.0 7626795.2    91.0   -35.70    75.15     1.39   262.50     0.00
 2013  2  6 19.00   149  560599.0 7626795.2    91.0   -36.61    73.70     1.76   264.30     0.00
 2013  2  6 20.00   149  560599.0 7626795.2    91.0   -36.69    73.45     1.65   268.40     0.00
 2013  2  6 21.00   149  560599.0 7626795.2    91.0   -36.47    73.60     1.60   275.05     0.00
 2013  2  6 22.00   149  560599.0 7626795.2    91.0   -36.30    73.80     0.68   280.35     0.00
 2013  2  6 23.00   149  560599.0 7626795.2    91.0   -36.15    73.95     0.49   270.20     0.00
 2013  2  7  0.00   149  560599.0 7626795.2    91.0   -35.21    74.80     0.00     0.00     0.00
 2013  2  7  1.00   149  560599.0 7626795.2    91.0   -34.50    75.80     0.09   290.35     0.00
 2013  2  7  2.00   149  560599.0 7626795.2    91.0   -33.78    76.75     0.04   326.55     0.00
 2013  2  7  3.00   149  560599.0 7626795.2    91.0   -33.64    77.00     0.00   163.35     0.00
 2013  2  7  4.00   149  560599.0 7626795.2    91.0   -33.38    77.30     0.16   191.34     0.14
 2013  2  7  5.00   149  560599.0 7626795.2    91.0   -33.06    77.75     1.29    78.40     0.00
 2013  2  7  6.00   149  560599.0 7626795.2    91.0   -32.93    77.85     0.48    76.20     0.00
 2013  2  7  7.00   149  560599.0 7626795.2    91.0   -32.56    78.25     0.20    49.55     0.24
 2013  2  7  8.00   149  560599.0 7626795.2    91.0   -32.14    78.75     0.55    59.84     0.00
 2013  2  7  9.00   149  560599.0 7626795.2    91.0   -31.75    79.30     0.29    88.45     0.16
 2013  2  7 10.00   149  560599.0 7626795.2    91.0   -31.99    79.25     0.12    44.70     0.00
 2013  2  7 11.00   149  560599.0 7626795.2    91.0   -32.10    78.65     0.00     0.00     0.00
 2013  2  7 12.00   149  560599.0 7626795.2    91.0   -31.09    79.85     0.01    44.60     0.00
 2013  2  7 13.00   149  560599.0 7626795.2    91.0   -30.60    80.55     0.07    89.20     0.00
 2013  2  7 14.00   149  560599.0 7626795.2    91.0   -29.63    80.90     0.31    89.25     0.00
 2013  2  7 15.00   149  560599.0 7626795.2    91.0   -28.73    82.55     0.59    89.30     0.00
 2013  2  7 16.00   149  560599.0 7626795.2    91.0   -28.60    82.85     0.39    89.30     0.00
 2013  2  7 17.00   149  560599.0 7626795.2    91.0   -29.68    82.15     0.17    89.30     0.00
 2013  2  7 18.00   149  560599.0 7626795.2    91.0   -30.33    81.45     0.20    89.20     0.00
 2013  2  7 19.00   149  560599.0 7626795.2    91.0   -31.06    80.25     0.83    89.10     0.00
 2013  2  7 20.00   149  560599.0 7626795.2    91.0   -30.14    81.00     1.17    89.10     0.00
 2013  2  7 21.00   149  560599.0 7626795.2    91.0   -29.12    82.40     1.43    97.70     0.00
 2013  2  7 22.00   149  560599.0 7626795.2    91.0   -28.43    83.20     1.67   103.75     0.00
 2013  2  7 23.00   149  560599.0 7626795.2    91.0   -28.14    83.65     2.23   112.75     0.00
 2013  2  8  0.00   149  560599.0 7626795.2    91.0   -28.45    83.50     1.18    96.45     0.00
 2013  2  8  1.00   149  560599.0 7626795.2    91.0   -28.96    82.90     1.27    80.30     0.00
 2013  2  8  2.00   149  560599.0 7626795.2    91.0   -29.11    82.55     1.36    78.10     0.00
 2013  2  8  3.00   149  560599.0 7626795.2    91.0   -28.70    82.90     0.94    77.62     0.00
 2013  2  8  4.00   149  560599.0 7626795.2    91.0   -28.45    83.55     1.15    86.60     0.00
 2013  2  8  5.00   149  560599.0 7626795.2    91.0   -29.06    82.80     1.25    94.90     0.00
 2013  2  8  6.00   149  560599.0 7626795.2    91.0   -29.29    82.55     0.68    92.55     0.00
 2013  2  8  7.00   149  560599.0 7626795.2    91.0   -29.51    82.00     0.33    55.61     0.00
 2013  2  8  8.00   149  560599.0 7626795.2    91.0   -29.45    82.30     0.27    40.52     0.00
 2013  2  8  9.00   149  560599.0 7626795.2    91.0   -29.55    81.85     1.40   281.65     0.00
 2013  2  8 10.00   149  560599.0 7626795.2    91.0   -28.37    83.00     1.63   270.40     0.00
 2013  2  8 11.00   149  560599.0 7626795.2    91.0   -27.37    84.35     1.50   275.45     0.00
 2013  2  8 12.00   149  560599.0 7626795.2    91.0   -26.68    85.20     1.94   320.10     0.00
 2013  2  8 13.00   149  560599.0 7626795.2    91.0   -26.31    85.65     2.37   322.35     0.28
 2013  2  8 14.00   149  560599.0 7626795.2    91.0   -25.89    86.05     2.22   312.30     0.22
 2013  2  8 15.00   149  560599.0 7626795.2    91.0   -25.41    86.60     2.92   297.35     0.00
 2013  2  8 16.00   149  560599.0 7626795.2    91.0   -24.97    87.25     3.27   305.65     0.00
 2013  2  8 17.00   149  560599.0 7626795.2    91.0   -25.07    87.15     3.19   298.10     0.00
 2013  2  8 18.00   149  560599.0 7626795.2    91.0   -25.45    86.75     3.97   294.45     0.22
 2013  2  8 19.00   149  560599.0 7626795.2    91.0   -26.27    86.15     3.71   289.00     0.00
 2013  2  8 20.00   149  560599.0 7626795.2    91.0   -27.21    84.95     4.68   296.80     0.00
 2013  2  8 21.00   149  560599.0 7626795.2    91.0   -27.49    84.55     3.84   291.10     0.00
 2013  2  8 22.00   149  560599.0 7626795.2    91.0   -27.09    84.90     4.38   282.25     0.00
 2013  2  8 23.00   149  560599.0 7626795.2    91.0   -26.48    85.70     5.46   285.65     0.00
 2013  2  9  0.00   149  560599.0 7626795.2    91.0   -26.24    85.95     5.87   293.25     0.00
 2013  2  9  1.00   149  560599.0 7626795.2    91.0   -26.68    85.45     5.74   290.80     0.00
 2013  2  9  2.00   149  560599.0 7626795.2    91.0   -27.41    84.65     5.26   291.75     0.00
 2013  2  9  3.00   149  560599.0 7626795.2    91.0   -28.13    83.80     6.15   288.95     0.00
 2013  2  9  4.00   149  560599.0 7626795.2    91.0   -28.66    83.20     4.84   276.35     0.00
 2013  2  9  5.00   149  560599.0 7626795.2    91.0   -29.50    82.10     6.05   280.15     0.00
 2013  2  9  6.00   149  560599.0 7626795.2    91.0   -29.91    81.75     2.89   273.05     0.00
 2013  2  9  7.00   149  560599.0 7626795.2    91.0   -30.38    81.35     2.91   256.30     0.00
 2013  2  9  8.00   149  560599.0 7626795.2    91.0   -30.99    80.30     4.75   263.75     0.00
 2013  2  9  9.00   149  560599.0 7626795.2    91.0   -31.57    79.75     3.54   262.50     0.00
 2013  2  9 10.00   149  560599.0 7626795.2    91.0   -31.92    79.35     2.71   265.05     0.00
 2013  2  9 11.00   149  560599.0 7626795.2    91.0   -31.52    79.40     2.92   260.45     0.00
 2013  2  9 12.00   149  560599.0 7626795.2    91.0   -30.13    80.70     2.75   253.95     0.00
 2013  2  9 13.00   149  560599.0 7626795.2    91.0   -30.38    80.10     3.34   240.00     0.00
 2013  2  9 14.00   149  560599.0 7626795.2    91.0   -29.66    81.15     2.75   250.90     0.00
 2013  2  9 15.00   149  560599.0 7626795.2    91.0   -29.05    82.25     2.00   260.70     0.00
 2013  2  9 16.00   149  560599.0 7626795.2    91.0   -30.07    81.80     0.73   163.10     0.00
 2013  2  9 17.00   149  560599.0 7626795.2    91.0   -31.08    80.45     1.06   127.85     0.00
 2013  2  9 18.00   149  560599.0 7626795.2    91.0   -30.87    80.55     0.89   106.00     0.00
 2013  2  9 19.00   149  560599.0 7626795.2    91.0   -30.74    80.60     1.00    99.10     0.00
 2013  2  9 20.00   149  560599.0 7626795.2    91.0   -31.24    80.30     1.34    77.50     0.00
 2013  2  9 21.00   149  560599.0 7626795.2    91.0   -31.72    79.55     2.02    77.35     0.00
 2013  2  9 22.00   149  560599.0 7626795.2    91.0   -31.88    79.30     1.64    86.50     0.00
 2013  2  9 23.00   149  560599.0 7626795.2    91.0   -31.27    79.90     2.39   100.70     0.00
 2013  2 10  0.00   149  560599.0 7626795.2    91.0   -30.70    80.65     2.11    91.60     0.00
 2013  2 10  1.00   149  560599.0 7626795.2    91.0   -30.07    81.25     1.77    56.70     0.00
 2013  2 10  2.00   149  560599.0 7626795.2    91.0   -29.04    82.45     2.98    68.60     0.00
 2013  2 10  3.00   149  560599.0 7626795.2    91.0   -27.36    84.40     3.32    71.07     0.00
 2013  2 10  4.00   149  560599.0 7626795.2    91.0   -26.61    85.40     3.62    60.58     0.00
 2013  2 10  5.00   149  560599.0 7626795.2    91.0   -27.02    85.05     3.06    55.08     0.00
 2013  2 10  6.00   149  560599.0 7626795.2    91.0   -26.15    85.90     4.54    57.21     0.00
 2013  2 10  7.00   149  560599.0 7626795.2    91.0   -25.34    86.80     4.18    67.06     0.00
 2013  2 10  8.00   149  560599.0 7626795.2    91.0   -24.73    87.55     4.03    70.48     0.00
 2013  2 10  9.00   149  560599.0 7626795.2    91.0   -23.65    88.75     3.75    85.15     0.00
 2013  2 10 10.00   149  560599.0 7626795.2    91.0   -23.04    89.40     3.35    72.80     0.00
 2013  2 10 11.00   149  560599.0 7626795.2    91.0   -22.66    89.85     3.74    74.20     0.00
 2013  2 10 12.00   149  560599.0 7626795.2    91.0   -22.04    90.40     3.01    63.08     0.00
 2013  2 10 13.00   149  560599.0 7626795.2    91.0   -21.24    91.25     2.81    73.20     0.00
 2013  2 10 14.00   149  560599.0 7626795.2    91.0   -20.41    92.10     2.28    65.14     0.27
 2013  2 10 15.00   149  560599.0 7626795.2    91.0   -19.91    92.70     1.75    40.09     0.17
 2013  2 10 16.00   149  560599.0 7626795.2    91.0   -19.55    93.20     1.39    14.07     0.13
 2013  2 10 17.00   149  560599.0 7626795.2    91.0   -20.59    92.95     2.38   335.10     0.00
 2013  2 10 18.00   149  560599.0 7626795.2    91.0   -23.24    89.75     2.86   340.40     0.00
 2013  2 10 19.00   149  560599.0 7626795.2    91.0   -22.98    89.50     2.92   339.60     0.00
 2013  2 10 20.00   149  560599.0 7626795.2    91.0   -22.09    90.70     3.67     4.24     0.00
 2013  2 10 21.00   149  560599.0 7626795.2    91.0   -23.04    89.75     3.56    12.52     0.00
 2013  2 10 22.00   149  560599.0 7626795.2    91.0   -23.80    88.90     3.17    11.18     0.00
 2013  2 10 23.00   149  560599.0 7626795.2    91.0   -24.19    88.45     2.75   180.36     0.19
 2013  2 11  0.00   149  560599.0 7626795.2    91.0   -24.52    88.20     2.50   343.05     0.00
 2013  2 11  1.00   149  560599.0 7626795.2    91.0   -25.46    87.45     2.33   335.15     0.00
 2013  2 11  2.00   149  560599.0 7626795.2    91.0   -26.44    85.85     2.81   328.85     0.00
 2013  2 11  3.00   149  560599.0 7626795.2    91.0   -25.45    86.95     2.62   333.30     0.00
 2013  2 11  4.00   149  560599.0 7626795.2    91.0   -25.21    87.20     2.73   343.00     0.00
 2013  2 11  5.00   149  560599.0 7626795.2    91.0   -25.09    87.35     2.93   338.50     0.00
 2013  2 11  6.00   149  560599.0 7626795.2    91.0   -25.17    87.25     3.17   348.75     0.00
 2013  2 11  7.00   149  560599.0 7626795.2    91.0   -25.34    87.05     3.04   344.95     0.00
 2013  2 11  8.00   149  560599.0 7626795.2    91.0   -25.44    86.90     2.90   355.10     0.00
 2013  2 11  9.00   149  560599.0 7626795.2    91.0   -25.47    86.90     2.92   357.15     0.00
 2013  2 11 10.00   149  560599.0 7626795.2    91.0   -25.64    86.75     2.76   349.75     0.00
 2013  2 11 11.00   149  560599.0 7626795.2    91.0   -25.76    86.55     2.81   343.55     0.00
 2013  2 11 12.00   149  560599.0 7626795.2    91.0   -25.99    86.25     3.50   345.70     0.00
 2013  2 11 13.00   149  560599.0 7626795.2    91.0   -26.18    86.05     2.80   338.05     0.00
 2013  2 11 14.00   149  560599.0 7626795.2    91.0   -26.14    86.00     3.48   337.15     0.00
 2013  2 11 15.00   149  560599.0 7626795.2    91.0   -26.06    86.05     3.16   338.45     0.00
 2013  2 11 16.00   149  560599.0 7626795.2    91.0   -25.98    86.20     3.26   351.55     0.00
 2013  2 11 17.00   149  560599.0 7626795.2    91.0   -25.95    86.35     2.56   357.55     0.00
 2013  2 11 18.00   149  560599.0 7626795.2    91.0   -25.90    86.40     2.29   176.70     0.00
 2013  2 11 19.00   149  560599.0 7626795.2    91.0   -25.96    86.40     2.16   339.00     0.00
 2013  2 11 20.00   149  560599.0 7626795.2    91.0   -25.92    86.40     2.29   341.15     0.00
 2013  2 11 21.00   149  560599.0 7626795.2    91.0   -25.82    86.40     2.02   350.50     0.00
 2013  2 11 22.00   149  560599.0 7626795.2    91.0   -25.66    86.60     1.94   337.00     0.00
 2013  2 11 23.00   149  560599.0 7626795.2    91.0   -25.59    86.85     1.57   341.10     0.00
 2013  2 12  0.00   149  560599.0 7626795.2    91.0   -26.74    86.50     1.38   309.45     0.00
 2013  2 12  1.00   149  560599.0 7626795.2    91.0   -29.42    83.00     1.19   290.05     0.00
 2013  2 12  2.00   149  560599.0 7626795.2    91.0   -30.20    81.60     1.14   290.00     0.00
 2013  2 12  3.00   149  560599.0 7626795.2    91.0   -30.55    81.40     1.27   296.15     0.00
 2013  2 12  4.00   149  560599.0 7626795.2    91.0   -31.43    80.10     1.20   283.25     0.00
 2013  2 12  5.00   149  560599.0 7626795.2    91.0   -31.21    80.15     0.88   293.90     0.00
 2013  2 12  6.00   149  560599.0 7626795.2    91.0   -31.38    80.15     1.56   293.30     0.00
 2013  2 12  7.00   149  560599.0 7626795.2    91.0   -31.30    79.85     1.40   291.20     0.00
 2013  2 12  8.00   149  560599.0 7626795.2    91.0   -30.11    81.15     1.06   289.30     0.00
 2013  2 12  9.00   149  560599.0 7626795.2    91.0   -28.92    82.45     0.45   317.90     0.00
 2013  2 12 10.00   149  560599.0 7626795.2    91.0   -27.89    83.80     0.48    15.04     0.00
 2013  2 12 11.00   149  560599.0 7626795.2    91.0   -27.30    84.65     0.05    18.60     0.00
 2013  2 12 12.00   149  560599.0 7626795.2    91.0   -26.61    85.20     0.20    21.49     0.00
 2013  2 12 13.00   149  560599.0 7626795.2    91.0   -25.85    86.15     0.47    48.34     0.00
 2013  2 12 14.00   149  560599.0 7626795.2    91.0   -25.48    86.70     0.81    65.32     0.00
 2013  2 12 15.00   149  560599.0 7626795.2    91.0   -25.50    87.00     0.82    49.11     0.00
 2013  2 12 16.00   149  560599.0 7626795.2    91.0   -25.92    86.35     0.14    21.17     0.00
 2013  2 12 17.00   149  560599.0 7626795.2    91.0   -26.64    86.60     0.57   276.75     0.00
 2013  2 12 18.00   149  560599.0 7626795.2    91.0   -29.81    82.70     0.86   277.40     0.24
 2013  2 12 19.00   149  560599.0 7626795.2    91.0   -31.48    80.40     0.92   270.20     0.00
 2013  2 12 20.00   149  560599.0 7626795.2    91.0   -32.87    78.45     1.27   267.05     0.00
 2013  2 12 21.00   149  560599.0 7626795.2    91.0   -32.53    78.50     0.87   278.30     0.00
 2013  2 12 22.00   149  560599.0 7626795.2    91.0   -32.32    78.90     0.92   266.05     0.00
 2013  2 12 23.00   149  560599.0 7626795.2    91.0   -32.09    79.05     0.09   255.10     0.00
 2013  2 13  0.00   149  560599.0 7626795.2    91.0   -32.36    78.85     0.02   237.30     0.00
 2013  2 13  1.00   149  560599.0 7626795.2    91.0   -32.62    78.25     1.11   256.15     0.00
 2013  2 13  2.00   149  560599.0 7626795.2    91.0   -30.22    80.15     0.04   168.95     0.00
 2013  2 13  3.00   149  560599.0 7626795.2    91.0   -28.79    82.95     0.47   270.70     0.00
 2013  2 13  4.00   149  560599.0 7626795.2    91.0   -28.23    83.35     0.00   238.00     0.00
 2013  2 13  5.00   149  560599.0 7626795.2    91.0   -27.68    84.25     0.08   258.45     0.00
 2013  2 13  6.00   149  560599.0 7626795.2    91.0   -27.48    84.35     0.52   156.08     0.00
